word tf tf_idf
всё 0.002255 0.001927
новость 0.003608 0.00072
сайт 0.002255 4.9e-05
тгу 0.025259 0.0481
ru 0.000902 0.0
en 0.000451 0.000226
cn 0.000451 0.000859
календарь 0.000902 0.000625
событие 0.002706 0.001451
медиа 0.001353 0.002094
проект 0.004511 9.7e-05
alma 0.001804 0.003085
mater 0.001804 0.003085
архив 0.001353 0.001905
информационный 0.001353 0.000563
материал 0.003157 0.000713
электронный 0.001804 0.000751
почта 0.000451 0.000153
office 0.000451 0.000892
ido 0.000451 0.000892
tsu 0.000902 0.001718
телефон 0.000451 0.000446
3822 0.000902 0.001785
78 0.000451 0.000771
56 0.000451 0.000676
53 0.000451 0.000676
главный 0.000451 2e-05
страницався 0.000451 0.000892
за 0.000451 0.000655
время 0.001804 0.00137
тема 0.000902 0.00103
наука 0.011276 0.000121
студент 0.004511 0.000298
образование 0.006766 7.2e-05
партнёр 0.002255 0.000939
международный 0.004962 0.00168
сотрудничество 0.003157 0.001365
сотрудник 0.003157 0.00063
университет 0.010374 0.000111
город 0.002255 0.003993
би 0.000451 0.001058
технология 0.009923 0.002374
достижение 0.000902 4.9e-05
деятельность 0.000902 7e-05
грант 0.001804 0.00016
культура 0.002706 0.002246
ректор 0.001804 0.000558
конференция 0.001804 0.00014
видео 0.000902 0.00131
здоровье 0.000451 0.000616
рфф 0.000451 0.001011
ггф 0.000451 0.001011
выпускник 0.000902 7e-05
год 0.004511 0.000842
филф 0.000451 0.001111
иэм 0.000451 0.001058
победа 0.002255 0.004839
экология 0.000902 0.000625
эксперт 0.000902 0.001543
публикация 0.000451 0.000242
конкурс 0.001353 0.00012
магистратура 0.000902 6e-05
сае 0.002706 0.005354
tssw 0.001353 0.002677
хф 0.000451 0.001058
умный 0.001353 0.002314
инновация 0.001804 0.000903
награда 0.000902 0.001543
виу 0.001353 0.003334
фф 0.000451 0.000968
иик 0.000451 0.001111
школьник 0.000902 0.000361
абитуриент 0.002255 0.000149
сиббс 0.000451 0.001111
институт 0.009472 0.000204
человек 0.002255 0.002361
унн 0.000902 0.002223
it 0.001353 4.4e-05
аспирант 0.000451 4e-05
сибирь 0.001804 0.004233
фтф 0.000451 0.001058
большой 0.001804 0.002185
идо 0.000451 0.001111
биомед 0.000902 0.002223
фп 0.000451 0.001111
визит 0.001804 0.001034
рейтинг 0.001353 0.00075
