word tf tf_idf
научный 0.006061 0.00013
разработка 0.005195 0.001606
тгу 0.02684 0.051109
помочь 0.003463 0.00776
медик 0.006061 0.016676
мирный 0.003463 0.010161
житель 0.004329 0.011911
зона 0.003463 0.008125
сво 0.004329 0.011911
сайт 0.004329 9.3e-05
ru 0.001732 0.0
en 0.000866 0.000433
cn 0.000866 0.001649
всё 0.001732 0.00148
новость 0.001732 0.000345
календарь 0.001732 0.0012
событие 0.001732 0.000928
медиа 0.001732 0.00268
проект 0.002597 5.6e-05
alma 0.001732 0.002961
mater 0.001732 0.002961
архив 0.002597 0.003657
информационный 0.002597 0.001081
материал 0.003463 0.000782
электронный 0.002597 0.001081
почта 0.000866 0.000293
office 0.000866 0.001713
ido 0.000866 0.001713
tsu 0.000866 0.001649
телефон 0.000866 0.000855
3822 0.001732 0.003426
78 0.000866 0.001481
56 0.000866 0.001298
53 0.000866 0.001298
главный 0.000866 3.8e-05
страницався 0.000866 0.001713
новостинаучный 0.000866 0.003934
02 0.000866 0.000448
03 0.000866 0.00048
2023 0.000866 1.9e-05
томский 0.008658 0.016487
государственный 0.002597 0.000292
университет 0.007792 8.3e-05
год 0.000866 0.000162
помогать 0.001732 0.005467
врач 0.000866 0.00194
пациент 0.001732 0.005467
томск 0.001732 0.003178
другой 0.000866 0.00096
регион 0.000866 0.001147
страна 0.001732 0.000928
в 0.001732 0.000216
луганск 0.004329 0.013667
участник 0.001732 0.001921
территория 0.001732 0.002293
проводиться 0.000866 0.001533
спецоперация 0.001732 0.00508
прибыль 0.000866 0.003934
посылка 0.003463 0.015734
участие 0.000866 0.000496
компания 0.002597 0.00324
они 0.000866 0.000513
передать 0.001732 0.005965
команда 0.000866 0.001431
руководство 0.001732 0.001128
губернатор 0.000866 0.001533
область 0.001732 0.000612
владимир 0.000866 0.001589
мазур 0.000866 0.003333
побывать 0.000866 0.003934
донбасс 0.001732 0.007867
– 0.01039 0.005953
медицинский 0.005195 0.002977
оборудование 0.004329 0.006094
лечение 0.002597 0.006746
обморозить 0.000866 0.003934
конечность 0.000866 0.003333
электрохирургический 0.002597 0.011801
блок 0.001732 0.006667
операция 0.002597 0.0064
разработать 0.003463 0.003955
учёный 0.005195 0.000284
ранозаживляющий 0.001732 0.007867
повязка 0.001732 0.004765
фиточаять 0.001732 0.007867
мёд 0.001732 0.007867
на 0.000866 0.00088
имя 0.001732 0.001059
ректор 0.003463 0.001071
эдуард 0.000866 0.00254
галажинский 0.000866 0.002733
прийти 0.000866 0.002982
благодарственный 0.000866 0.003934
письмо 0.000866 0.00254
луганский 0.003463 0.013334
святой 0.000866 0.003934
лука 0.000866 0.003934
александр 0.005195 0.005933
торба 0.003463 0.015734
администрация 0.000866 0.002133
лгма 0.002597 0.011801
выражать 0.000866 0.003333
огромный 0.000866 0.002982
признательность 0.000866 0.003934
глубокий 0.000866 0.002031
благодарность 0.000866 0.001857
безвозмездный 0.000866 0.003934
передача 0.001732 0.004266
число 0.000866 0.000933
который 0.003463 0.001173
оказать 0.000866 0.003333
больший 0.000866 0.001298
помощь 0.000866 0.001049
военнослужащий 0.000866 0.003934
население 0.000866 0.00254
условие 0.004329 0.004155
специальный 0.000866 0.001113
военный 0.001732 0.002769
также 0.003463 0.003421
улучшить 0.000866 0.00254
учебный 0.001732 0.000154
процесс 0.000866 0.000989
материально 0.000866 0.002031
технический 0.002597 8.4e-05
база 0.000866 0.000319
наш 0.005195 0.001385
написать 0.000866 0.00254
коллега 0.004329 0.006094
ранее 0.000866 0.001857
середина 0.000866 0.002982
январь 0.000866 0.001298
представитель 0.000866 0.000129
вуз 0.000866 0.000374
лнр 0.000866 0.003333
посетить 0.000866 0.002382
заинтересоваться 0.001732 0.007867
реализовать 0.000866 0.000433
быть 0.001732 0.001568
полезный 0.001732 0.001354
выступить 0.000866 0.001219
оператор 0.000866 0.002382
приёмка 0.000866 0.003934
дальнейший 0.000866 0.001782
находиться 0.000866 0.00194
сотрудник 0.002597 0.000518
встреча 0.000866 0.000784
мы 0.000866 0.00088
отправить 0.006061 0.011123
технология 0.005195 0.001243
частность 0.000866 0.003333
высокочастотный 0.001732 0.007867
генератор 0.000866 0.003333
эхвч 0.000866 0.003934
80 0.000866 0.000529
производить 0.000866 0.002031
элеся 0.000866 0.003934
этот 0.000866 0.001782
прибор 0.001732 0.003564
очень 0.000866 0.002031
хирургия 0.001732 0.005467
высоко 0.000866 0.003333
оценить 0.000866 0.002733
рассказывать 0.000866 0.002031
проректор 0.001732 0.003178
инновационный 0.001732 0.00096
деятельность 0.000866 6.7e-05
ворожцов 0.001732 0.007867
свч 0.001732 0.003715
камера 0.001732 0.005467
обморожение 0.002597 0.01
она 0.000866 0.002031
работать 0.002597 0.003893
опытный 0.001732 0.004266
режим 0.002597 0.003893
два 0.001732 0.002769
клиника 0.000866 0.00088
хоть 0.000866 0.003934
температура 0.000866 0.002249
уровень 0.000866 0.000529
2°с 0.000866 0.003934
равно 0.000866 0.003934
возможный 0.000866 0.00194
испытывать 0.000866 0.003934
говорить 0.000866 0.002031
интеллектуальный 0.000866 0.000108
аппарат 0.001732 0.003426
микропроцессорный 0.000866 0.002733
система 0.001732 1.9e-05
управление 0.003463 3.7e-05
отметить 0.000866 0.00194
удовлетворять 0.000866 0.003934
весь 0.001732 0.000807
требование 0.000866 0.001782
современный 0.000866 0.00108
резание 0.000866 0.003934
монополярный 0.000866 0.003934
биполярный 0.000866 0.003333
бесконтактный 0.000866 0.003333
spray 0.000866 0.003934
коагуляция 0.000866 0.003934
кроме 0.000866 0.001857
допускать 0.000866 0.003934
возможность 0.000866 0.000418
работа 0.000866 3.8e-05
жидкостный 0.000866 0.001782
среда 0.001732 0.001711
иметь 0.000866 0.000418
универсальный 0.000866 0.002982
разъём 0.000866 0.003934
широкий 0.000866 0.000513
линейка 0.000866 0.003934
хирургический 0.000866 0.002982
принадлежность 0.000866 0.002733
оригинальный 0.000866 0.002733
производство 0.001732 0.002364
российский 0.000866 0.000513
зарубежный 0.000866 0.001782
защита 0.000866 0.001113
разряд 0.000866 0.001857
дефибриллятор 0.000866 0.003934
нагрузочный 0.000866 0.003934
характеристика 0.000866 0.002133
вариативность 0.000866 0.003934
мощность 0.000866 0.003934
подобрать 0.000866 0.003934
минимизация 0.000866 0.003934
нагар 0.000866 0.003934
скальпель 0.000866 0.003333
прилипание 0.000866 0.003934
ткань 0.000866 0.002982
электропитание 0.000866 0.003934
осуществляться 0.000866 0.001782
автономно 0.000866 0.003934
встроить 0.000866 0.002982
аккумулятор 0.000866 0.003934
позволять 0.000866 0.000433
подключение 0.000866 0.002982
сеть 0.001732 0.000721
час 0.000866 0.001384
ещё 0.000866 0.001431
1000 0.000866 0.003333
витаваллиса 0.000866 0.003934
специалист 0.000866 0.000547
институт 0.012987 0.000279
физика 0.000866 3.8e-05
прочность 0.000866 0.002733
материаловедение 0.000866 0.001589
ифпм 0.000866 0.002031
с 0.000866 0.00048
ран 0.000866 0.000906
аквелита 0.000866 0.003934
25 0.000866 0.000807
килограмм 0.000866 0.003934
чистопородный 0.000866 0.003934
пчела 0.000866 0.003934
это 0.002597 0.002493
подарок 0.001732 0.005965
нпц 0.000866 0.003934
апис 0.000866 0.002031
биологический 0.001732 0.001761
председатель 0.000866 0.002133
организация 0.000866 0.000108
пчеловод 0.000866 0.003934
юрий 0.000866 0.002733
погорелов 0.000866 0.003934
среди 0.000866 0.00108
продуктовый 0.000866 0.002982
300 0.000866 0.001857
коробка 0.000866 0.003934
ботанический 0.001732 0.003426
сад 0.001732 0.002515
инициатива 0.000866 0.001298
тот 0.000866 0.001431
ситуация 0.000866 0.00194
новый 0.001732 0.000807
присоединить 0.000866 0.003934
отмечать 0.000866 0.00254
перечень 0.000866 0.001857
отправлять 0.000866 0.003934
согласовывать 0.000866 0.003934
принести 0.000866 0.003333
польза 0.000866 0.003934
добавить 0.000866 0.002733
совместный 0.001732 0.000666
тпу 0.000866 0.002031
