word tf tf_idf
управление 0.002434 2.6e-05
информационный 0.005842 0.002431
технология 0.001461 0.000349
мфть 0.011198 0.008249
сервис 0.010224 0.004937
техподдержка 0.006329 0.004662
наш 0.002434 0.000649
проект 0.005355 0.000115
современный 0.000487 0.000607
it 0.002434 7.9e-05
решение 0.003408 0.003367
наука 0.000974 1e-05
образование 0.001461 1.6e-05
технологийсовременный 0.000487 0.002212
в 0.001461 0.000182
каталог 0.000974 0.003354
представить 0.000974 0.001787
информация 0.007303 0.000157
оказывать 0.000974 0.003074
уит 0.001461 0.005623
технический 0.004869 0.000158
поддержка 0.002921 0.000399
рабочий 0.001461 0.003006
место 0.003895 4.2e-05
разработка 0.002434 0.000753
система 0.018987 0.000203
автоматизация 0.002434 0.006323
бизнес 0.004869 0.002186
процесс 0.00925 0.010565
всё 0.001461 0.001248
доступ 0.012171 0.029988
корпоративный 0.002921 9.5e-05
аккаунт 0.003895 0.010116
получение 0.00779 0.004318
восстановление 0.003408 0.00222
личный 0.004382 0.000762
кабинет 0.005355 0.000931
mipt 0.006329 0.004662
ru 0.006816 0.0
иса 0.001461 0.006636
уоп 0.000974 0.004424
1с 0.003895 0.007705
бгу 0.000487 0.002212
2 0.000974 0.000487
0 0.000974 0.00099
зкг 0.000487 0.002212
3 0.000974 0.000615
фпз 0.000487 0.002212
подключение 0.005842 0.020125
новый 0.004869 0.002268
пользователь 0.005355 0.012
функционал 0.002434 0.007685
заведовать 0.000974 0.001459
кафедра 0.003895 0.000213
документооборот 0.000487 0.001265
делегирование 0.000487 0.002212
право 0.001461 0.000473
замещение 0.000487 0.000805
отсутствие 0.000487 0.001537
работа 0.007303 0.000318
пдн 0.000487 0.002212
данные 0.011198 0.004842
финансово 0.000487 0.001142
лицевой 0.000487 0.001874
счёт 0.000487 0.001265
флс 0.000487 0.001874
производственный 0.000487 0.0012
безопасность 0.000487 2.1e-05
охрана 0.000487 0.000963
труд 0.000487 0.000778
заказ 0.000487 0.001537
справка 0.000487 0.00134
ндфл 0.000487 0.001874
курс 0.000487 0.000116
изменение 0.003408 0.004251
мой 0.000487 0.001677
подразделение 0.001461 4.7e-05
смена 0.000487 0.00134
пароль 0.000974 0.000194
дистанционный 0.001461 3.1e-05
обучение 0.004382 4.7e-05
яндекс 0.002434 0.003224
телемост 0.000487 0.002212
административный 0.000974 0.002089
редакторский 0.000487 0.002212
сайт 0.000974 2.1e-05
pruffme 0.000487 0.001874
онлайн 0.002921 0.000903
платёж 0.000487 0.000893
единый 0.000487 0.001142
сервер 0.001461 0.004285
оплата 0.000974 0.000634
проверка 0.002921 0.008038
текст 0.000487 0.000261
плагиат 0.000487 0.002212
antiplagiat 0.000487 0.002212
интернет 0.003408 0.002151
сеть 0.004382 0.001823
территория 0.000487 0.000645
проводной 0.000487 0.002212
беспроводный 0.000974 0.002399
wifi 0.000974 0.004424
гостевой 0.000487 0.001874
мероприятие 0.001461 0.001044
компьютерный 0.000974 0.001019
класс 0.000487 0.000151
eduroam 0.000487 0.002212
регистрация 0.002434 7.9e-05
домен 0.004382 0.008041
го 0.000487 0.001142
уровень 0.000974 0.000595
зона 0.000487 0.001142
почтовый 0.005355 0.014736
сотрудник 0.004382 0.000874
базовый 0.001947 0.001229
работник 0.000487 0.00027
рассылка 0.001947 0.006148
создание 0.000487 0.000665
группа 0.000487 0.000833
массовый 0.000487 0.000307
внешний 0.000487 0.000428
