word tf tf_idf
гляциолог 0.005201 0.015258
ггф 0.004458 0.009988
60 0.003715 0.001924
год 0.01263 0.002357
ледник 0.015602 0.045773
актереть 0.014859 0.033294
потерять 0.002972 0.006972
25 0.003715 0.003464
масса 0.006686 0.017367
сайт 0.003715 8e-05
тгу 0.016345 0.031124
ru 0.001486 0.0
en 0.000743 0.000372
cn 0.000743 0.001415
всё 0.001486 0.00127
новость 0.001486 0.000296
календарь 0.001486 0.00103
событие 0.001486 0.000796
медиа 0.001486 0.002299
проект 0.003715 8e-05
alma 0.001486 0.002541
mater 0.001486 0.002541
архив 0.002229 0.003138
информационный 0.002229 0.000928
материал 0.002972 0.000671
электронный 0.002229 0.000928
почта 0.000743 0.000252
office 0.000743 0.00147
ido 0.000743 0.00147
tsu 0.000743 0.001415
телефон 0.000743 0.000734
3822 0.001486 0.00294
78 0.000743 0.00127
56 0.000743 0.001114
53 0.000743 0.001114
главный 0.002229 9.7e-05
страницався 0.000743 0.00147
новостигляциолог 0.000743 0.003375
28 0.000743 0.000581
02 0.000743 0.000385
2023 0.000743 1.6e-05
в 0.002229 0.000277
результат 0.001486 0.000692
совместный 0.002229 0.000857
наблюдение 0.002229 0.008581
горный 0.004458 0.017163
алтай 0.005201 0.011653
геолого 0.002972 0.005879
географический 0.002972 0.005454
факультет 0.013373 0.007167
томский 0.002229 0.004244
госуниверситет 0.000743 0.002345
институт 0.011887 0.000256
география 0.002229 0.004244
ран 0.002229 0.002333
выяснить 0.000743 0.00286
– 0.011887 0.006811
тенденция 0.002229 0.008581
сокращение 0.002972 0.011442
площадь 0.004458 0.011578
сохраниться 0.001486 0.005118
исследование 0.004458 0.000145
передать 0.000743 0.002559
всемирный 0.000743 0.001831
служба 0.000743 0.000252
мониторинг 0.001486 0.003661
wgms 0.000743 0.003375
ход 0.001486 0.002829
заключительный 0.000743 0.001743
экспедиция 0.002972 0.006376
2022 0.002229 0.002333
учёный 0.002229 0.000122
впервые 0.001486 0.00294
рассчитать 0.001486 0.005721
градиент 0.002229 0.008581
испаряемость 0.005201 0.023628
построить 0.001486 0.003329
карта 0.001486 0.000132
распределение 0.001486 0.003859
установить 0.001486 0.004088
связь 0.001486 0.000481
испарение 0.002972 0.013502
климатический 0.002229 0.007678
фактор 0.001486 0.002541
расчёт 0.000743 0.00193
необходимый 0.001486 0.002029
изучение 0.002229 0.003043
динамика 0.000743 0.002044
гидрологический 0.001486 0.006751
цикл 0.002229 0.006539
гора 0.001486 0.006751
завершить 0.000743 0.002559
ежегодный 0.000743 0.00127
прислать 0.002972 0.005262
вывод 0.000743 0.002044
баланс 0.002229 0.008581
вновь 0.000743 0.00286
оказаться 0.000743 0.003375
отрицательный 0.000743 0.003375
минус 0.002972 0.013502
603 0.000743 0.003375
мм 0.000743 0.001665
водный 0.002972 0.009382
эквивалент 0.001486 0.006751
70 0.000743 0.001014
смотреть 0.000743 0.001831
лёд 0.002229 0.007678
весь 0.000743 0.000346
для 0.002229 0.001154
малое 0.000743 0.00286
правый 0.000743 0.00286
больший 0.001486 0.002227
потеря 0.002972 0.009382
зафиксировать 0.000743 0.00286
1975 0.000743 0.00286
2000 0.001486 0.005118
левый 0.004458 0.015355
активно 0.000743 0.00218
терять 0.000743 0.00286
протяжение 0.000743 0.002559
второй 0.000743 0.00127
половина 0.000743 0.001743
xx 0.001486 0.003329
общий 0.002229 0.001001
составить 0.004458 0.011578
порядок 0.002229 0.003237
40 0.000743 0.00127
приходиться 0.000743 0.00286
последний 0.000743 0.001665
десятилетие 0.000743 0.000693
по 0.000743 0.000801
слово 0.000743 0.000927
руководитель 0.000743 0.000599
заведовать 0.000743 0.001114
проблемный 0.001486 0.005721
научно 0.001486 0.000203
исследовательский 0.001486 0.000203
лаборатория 0.003715 0.001428
гляциоклиматология 0.002229 0.010126
александр 0.002972 0.003394
ерофеев 0.002972 0.013502
таяние 0.001486 0.006751
индикатор 0.001486 0.006751
глобальный 0.002229 0.001642
трансформация 0.002229 0.003684
окружающий 0.002229 0.003684
среда 0.002229 0.002202
это 0.002972 0.002852
изменение 0.008172 0.010195
климат 0.003715 0.00797
отправной 0.000743 0.003375
точка 0.000743 0.001743
новый 0.000743 0.000346
природный 0.000743 0.00193
катаклизм 0.000743 0.003375
повышение 0.000743 6.6e-05
уровень 0.000743 0.000454
мировой 0.001486 0.001062
океан 0.000743 0.002044
температура 0.001486 0.003859
вода 0.000743 0.002044
концентрация 0.000743 0.002559
соль 0.000743 0.003375
море 0.000743 0.00286
интенсивный 0.000743 0.002345
являться 0.000743 0.000359
показатель 0.000743 0.001594
региональный 0.001486 0.001968
вести 0.000743 0.000484
высокогорье 0.000743 0.003375
увеличивать 0.000743 0.00286
риск 0.000743 0.001743
посещение 0.000743 0.002559
этот 0.001486 0.003059
район 0.000743 0.001743
турист 0.001486 0.006751
несмотря 0.000743 0.002559
привлекательность 0.000743 0.003375
ледниковый 0.002972 0.013502
территория 0.000743 0.000984
расти 0.000743 0.00286
каждый 0.000743 0.000499
говорить 0.000743 0.001743
xxi 0.000743 0.00147
век 0.001486 0.002456
происходить 0.000743 0.001743
неравномерно 0.000743 0.00218
ускорение 0.000743 0.002044
замедление 0.000743 0.00218
отступание 0.001486 0.004359
связать 0.000743 0.001665
морфология 0.000743 0.00218
асимметрия 0.000743 0.003375
склон 0.000743 0.003375
экспозиция 0.000743 0.003375
режим 0.000743 0.001114
местный 0.002229 0.007678
другой 0.000743 0.000824
причина 0.000743 0.002559
как 0.000743 0.000334
пояснять 0.000743 0.002559
участник 0.000743 0.000824
ведущий 0.000743 0.000309
научный 0.002972 6.4e-05
сотрудник 0.003715 0.000741
отдел 0.001486 3.2e-05
гляциология 0.001486 0.003486
станислав 0.000743 0.002345
кутузов 0.000743 0.003375
отмечаться 0.000743 0.00286
малый 0.000743 0.001188
относительный 0.000743 0.00286
10 0.000743 0.000274
58 0.000743 0.001743
максимальный 0.000743 0.002559
фронт 0.000743 0.003375
600 0.000743 0.002559
м 0.002229 0.001498
средний 0.001486 0.003059
понижение 0.000743 0.00286
высота 0.002972 0.009382
поверхность 0.003715 0.011727
1957 0.001486 0.006751
2019 0.001486 0.002829
32±5 0.000743 0.003375
км3 0.002229 0.010126
соответствовать 0.000743 0.001831
около 0.000743 0.001831
0 0.001486 0.001511
19 0.000743 0.000616
согласно 0.000743 0.00218
измерение 0.001486 0.003486
толщина 0.000743 0.00286
1991 0.000743 0.003375
объём 0.002229 0.001545
составлять 0.000743 0.001743
532 0.000743 0.003375
за 0.000743 0.001079
период 0.000743 0.001114
13 0.000743 0.000635
7±5 0.000743 0.003375
12 0.000743 0.000581
такой 0.000743 0.000398
образ 0.000743 0.000469
66 0.000743 0.001743
26 0.000743 0.000849
добавлять 0.001486 0.004691
оценка 0.001486 0.000909
бассейн 0.003715 0.012796
использовать 0.000743 0.00147
полевой 0.000743 0.00286
разнородный 0.000743 0.00286
дать 0.001486 0.001697
дистанционный 0.001486 3.2e-05
зондирование 0.000743 0.002559
аэрофотоснимок 0.000743 0.003375
также 0.000743 0.000734
цифровой 0.001486 0.00103
модель 0.000743 0.001228
рельеф 0.000743 0.003375
данные 0.005201 0.002249
получить 0.000743 0.000547
беспилотный 0.000743 0.001665
летательный 0.000743 0.001831
аппарат 0.000743 0.00147
годовой 0.000743 0.00286
рамка 0.000743 0.000515
мегаустановка 0.000743 0.003375
июльский 0.000743 0.003375
оборудование 0.002229 0.003138
гляциальный 0.000743 0.003375
зона 0.000743 0.001743
сеть 0.001486 0.000618
стандартный 0.000743 0.002345
испаромер 0.001486 0.006751
гги 0.000743 0.003375
3000 0.000743 0.003375
размещать 0.000743 0.003375
учёт 0.000743 0.000778
опыт 0.000743 0.000484
многолетний 0.000743 0.002559
выполнять 0.000743 0.002559
ранее 0.000743 0.001594
затем 0.000743 0.002559
использование 0.000743 0.000412
прямой 0.000743 0.00193
метеоинформация 0.000743 0.003375
геоинформационный 0.000743 0.002559
моделирование 0.000743 0.00127
лето 0.000743 0.00286
важный 0.000743 0.001529
элемент 0.000743 0.001665
зависимость 0.000743 0.001831
подножие 0.000743 0.003375
вершина 0.000743 0.00286
позволять 0.000743 0.000372
напрямую 0.000743 0.00286
измерить 0.000743 0.002559
зарегистрировать 0.000743 0.002044
различный 0.000743 0.001079
на 0.000743 0.000756
величина 0.000743 0.002559
влиять 0.000743 0.00286
ряд 0.000743 0.000469
воздух 0.000743 0.00218
количество 0.000743 0.00147
осадки 0.000743 0.00286
облачность 0.000743 0.002559
скорость 0.001486 0.004691
ветер 0.001486 0.005118
ландшафтный 0.000743 0.00286
условие 0.004458 0.004278
с 0.000743 0.000412
увеличиваться 0.000743 0.003375
отчасти 0.000743 0.003375
объяснить 0.000743 0.001529
расположение 0.000743 0.00286
прибор 0.000743 0.001529
так 0.001486 0.001385
голубой 0.000743 0.001743
озеро 0.000743 0.00286
наблюдаться 0.000743 0.003375
увеличить 0.000743 0.003375
приход 0.000743 0.003375
суммарный 0.000743 0.00286
солнечный 0.000743 0.00286
радиация 0.000743 0.00286
сравнение 0.000743 0.002559
расположить 0.000743 0.00218
700 0.000743 0.003375
метр 0.000743 0.003375
ниже 0.000743 0.003375
водоиспарительный 0.000743 0.003375
площадка 0.000743 0.000984
гидрометеостанция 0.000743 0.003375
справка 0.000743 0.002044
комплексный 0.000743 0.001228
гляциогидроклиматический 0.000743 0.003375
вестись 0.000743 0.00193
международный 0.002229 0.000755
геофизический 0.000743 0.002044
мгг 0.000743 0.003375
войти 0.000743 0.001665
список 0.000743 0.000454
восемь 0.000743 0.003375
репрезентативный 0.000743 0.003375
ссср 0.000743 0.00286
основной 0.002229 0.000892
база 0.000743 0.000274
приобрести 0.000743 0.002345
статус 0.000743 0.002044
обусловленность 0.000743 0.003375
середина 0.000743 0.002559
хх 0.000743 0.00218
появиться 0.000743 0.00218
инициатива 0.001486 0.002227
стать 0.000743 0.000359
часть 0.000743 0.000321
стратегический 0.001486 0.003059
направление 0.001486 0.000525
земля 0.001486 0.002829
экология 0.000743 0.000515
качество 0.001486 0.000743
жизнь 0.001486 0.00103
поддержать 0.000743 0.000499
государственный 0.001486 0.000167
программа 0.003715 4e-05
академический 0.000743 0.00127
лидерство 0.000743 0.00286
приоритет 0.002229 0.000964
2030 0.001486 0.000717
реализовать 0.000743 0.000372
одноимённый 0.000743 0.003375
консорциум 0.000743 0.001665
создать 0.000743 0.000955
университет 0.002972 3.2e-05
иллюстрация 0.000743 0.002345
фото 0.001486 0.002541
предоставить 0.000743 0.00218
наука 0.002229 2.4e-05
529 0.000743 0.001415
604 0.000743 0.00147
поиск 0.001486 0.000643
