word tf tf_idf
казанский 0.002797 0.002763
приволжский 0.000699 0.000776
федеральный 0.002098 0.001499
университет 0.014685 0.000157
официальный 0.000699 0.001723
сайт 0.000699 1.5e-05
2023 0.004895 0.000105
год 0.002797 0.000522
национальный 0.004196 0.000677
культура 0.000699 0.00058
традиция 0.000699 0.001156
личный 0.002797 0.000486
кабинет 0.002098 0.000365
почта 0.000699 0.000237
сотрудник 0.004196 0.000837
учиться 0.002098 0.001593
институт 0.015385 0.000331
русый 0.000699 0.002692
eng 0.000699 0.002409
tat 0.000699 0.002692
中文 0.000699 0.000485
es 0.000699 0.002409
запись 0.000699 0.001567
вакцинация 0.000699 0.000984
covid 0.000699 0.001641
19 0.000699 0.00058
8 0.004196 0.003912
843 0.004895 0.008984
233 0.002098 0.00415
30 0.000699 0.000441
00 0.001399 0.000775
горячий 0.001399 0.002879
линия 0.001399 0.002767
российский 0.000699 0.000414
студент 0.009091 0.0006
обучаться 0.002797 0.00188
рубеж 0.003497 0.00326
иностранный 0.009091 0.000295
кфу 0.030769 0.03129
7 0.000699 0.000291
206 0.002098 0.004922
52 0.002098 0.003995
89 0.000699 0.001439
сведение 0.002098 0.001283
образовательный 0.005594 6e-05
организация 0.005594 0.000696
цифра 0.003497 0.002817
факт 0.002797 0.002321
ректор 0.002098 0.000649
абитуриент 0.003497 0.000231
школьник 0.002098 0.000839
родитель 0.001399 0.002767
дополнительный 0.005594 0.002701
образование 0.011888 0.000127
школа 0.007692 8.2e-05
конкурс 0.004895 0.000435
замещение 0.000699 0.001156
должность 0.000699 0.000984
научно 0.009091 0.001242
педагогический 0.002098 0.001124
работник 0.004196 0.002326
университетский 0.004196 0.003091
клиника 0.002797 0.002845
выпускник 0.004196 0.000325
сми 0.003497 0.000352
музей 0.003497 0.002576
библиотека 0.003497 0.001938
приоритет 0.001399 0.000605
2030 0.001399 0.000675
о 0.002797 0.000416
структура 0.001399 0.000911
документ 0.002797 0.001766
безопасность 0.002797 0.000122
история 0.002098 0.000162
стратегия 0.000699 0.000485
развитие 0.004895 0.000213
отчёт 0.002797 0.002123
интернет 0.001399 0.000883
приёмный 0.002098 0.000162
достижение 0.001399 7.6e-05
закупка 0.001399 0.001342
карта 0.001399 0.000124
объект 0.003497 0.002735
телефонный 0.001399 0.001195
справочник 0.002098 0.000391
корпоративный 0.001399 4.5e-05
центр 0.018182 0.000391
компетенция 0.001399 4.5e-05
раскрытие 0.001399 0.001422
информация 0.002797 6e-05
минюст 0.001399 0.001464
россия 0.003497 0.000191
рассмотрение 0.001399 0.001342
обращение 0.001399 0.000261
гражданин 0.005594 0.000181
проект 0.008392 0.00018
основной 0.001399 0.00056
подразделение 0.001399 4.5e-05
филиал 0.001399 0.00094
нормативный 0.002098 0.0019
правовой 0.002098 0.001741
обеспечение 0.002098 0.001641
деятельность 0.007692 0.000595
электронный 0.002098 0.000873
обучение 0.008392 9e-05
контингент 0.001399 0.001382
вакантный 0.000699 0.000711
место 0.001399 1.5e-05
стипендия 0.002098 0.001454
расписание 0.002098 0.001792
журнал 0.001399 0.000108
успеваемость 0.001399 0.001422
независимый 0.000699 0.000691
оценка 0.000699 0.000428
качество 0.002098 0.001049
практика 0.001399 0.000724
вакансия 0.002797 0.000558
работодатель 0.002098 0.001593
стажировка 0.002098 0.001454
довузовский 0.001399 0.001304
физика 0.002098 9.1e-05
геология 0.002098 0.00169
юный 0.001399 0.004818
геолог 0.001399 0.003134
международный 0.006294 0.002131
олимпиада 0.001399 9.2e-05
ассоциация 0.002098 0.002133
глобальный 0.001399 0.00103
магистратура 0.001399 9.2e-05
наука 0.007692 8.2e-05
инновация 0.002098 0.001049
управление 0.005594 6e-05
исследовательский 0.004196 0.000573
инновационный 0.002797 0.001551
аспирантура 0.002797 6e-05
докторантура 0.001399 0.001464
отдел 0.004196 9e-05
аттестация 0.001399 0.00103
кадр 0.002098 0.000338
патентный 0.001399 0.001382
лицензионный 0.001399 0.001422
научный 0.012587 0.000271
издание 0.002098 0.001545
конференция 0.002098 0.000162
молодой 0.001399 0.000724
учёный 0.002797 0.000153
специалист 0.002797 0.001766
работа 0.004196 0.000182
нирс 0.001399 0.001464
мировой 0.002098 0.001499
уровень 0.002098 0.001283
регуляторный 0.001399 0.001464
геномик 0.001399 0.001464
полигон 0.001399 0.001094
карбон 0.001399 0.001464
поволжье 0.001399 0.001464
грант 0.002098 0.000187
цкп 0.001399 0.001382
уна 0.001399 0.001464
крупный 0.001399 0.001127
здравоохранение 0.001399 0.001382
мера 0.001399 0.000261
предупреждение 0.001399 0.001422
коронавирус 0.001399 0.000141
исследование 0.001399 4.5e-05
высокий 0.004196 0.001119
медицина 0.006294 0.004498
биология 0.002098 0.001124
ординатура 0.001399 0.001382
клинический 0.004196 0.004145
прецизионный 0.001399 0.001464
регенеративный 0.001399 0.001382
профилактический 0.001399 0.001422
симуляционный 0.001399 0.001464
аккредитационный 0.001399 0.001464
экспериментальный 0.001399 0.000243
стоматологический 0.001399 0.001464
фантомный 0.001399 0.001464
класс 0.001399 0.000432
инжиниринговый 0.001399 0.001342
медицинский 0.004196 0.002404
симулятор 0.001399 0.001382
департамент 0.001399 0.000279
внешний 0.001399 0.00123
связь 0.001399 0.000453
сотрудничество 0.001399 0.000605
приглашение 0.001399 0.001464
поступление 0.001399 0.002312
миграционный 0.000699 0.000671
сопровождение 0.000699 0.00013
признание 0.000699 0.000711
адаптация 0.000699 0.000563
общество 0.001399 0.00103
дистанционный 0.002098 4.5e-05
календарь 0.002098 0.001454
событие 0.002098 0.001124
н 0.004895 0.002449
и 0.002098 0.001242
лобачевский 0.002797 0.002845
общественный 0.002797 0.00171
представитель 0.001399 0.000208
социальный 0.002797 6e-05
инфраструктура 0.001399 0.000801
культурный 0.001399 0.00103
наследие 0.001399 0.001464
дирекция 0.001399 0.001382
социально 0.002797 0.002685
спортивный 0.002098 0.001545
программа 0.003497 3.7e-05
оздоровление 0.001399 0.001464
полезный 0.001399 0.001094
ссылка 0.001399 6.1e-05
локальный 0.001399 0.001342
этический 0.001399 0.001464
комитет 0.001399 0.001267
десятилетие 0.001399 0.001304
технология 0.004196 0.001004
главный 0.000699 3e-05
новость 0.002797 0.000558
победитель 0.001399 0.00116
женщина 0.000699 0.002409
мужчина 0.000699 0.002409
женский 0.001399 0.004103
взгляд 0.000699 0.002052
чествовать 0.000699 0.002409
торжество 0.000699 0.002409
пройти 0.000699 0.000597
преддверие 0.000699 0.002409
день 0.000699 0.000196
вшжимк 0.000699 0.002692
презентовать 0.000699 0.002208
документальный 0.000699 0.002692
фильм 0.000699 0.0015
глубинка 0.000699 0.002692
татарстан 0.000699 0.001156
минобрнауки 0.000699 0.001156
отметить 0.000699 0.001567
хороший 0.000699 0.000291
именной 0.000699 0.001723
в 0.000699 8.7e-05
обсудить 0.001399 0.003446
технологический 0.001399 0.001422
предпринимательство 0.001399 0.001852
иллюстрация 0.000699 0.002208
