word tf tf_idf
история 0.00463 0.000358
университета\об 0.000772 0.003506
университет 0.033179 0.000355
казанский 0.016204 0.016008
приволжский 0.002315 0.002568
федеральный 0.006944 0.004963
институт 0.013889 0.000299
геология 0.001543 0.001243
нефтегазовый 0.000772 0.000785
технология 0.003086 0.000738
фундаментальный 0.001543 0.000268
медицина 0.003858 0.002757
биология 0.001543 0.000827
экология 0.000772 0.000535
природопользование 0.000772 0.000741
химический 0.00463 0.002316
а 0.005401 0.002608
м 0.00463 0.003112
бутлеров 0.000772 0.000808
междисциплинарный 0.000772 0.000154
центр 0.010802 0.000232
аналитический 0.000772 0.000741
микроскопия 0.000772 0.000808
научно 0.00463 0.000632
образовательный 0.003086 3.3e-05
фармацевтика 0.000772 0.000785
юридический 0.000772 0.000487
факультет 0.003858 0.002068
международный 0.002315 0.000784
отношение 0.000772 0.000442
филология 0.000772 0.000622
межкультурный 0.000772 0.000785
коммуникация 0.001543 0.000772
лев 0.000772 0.000831
толстой 0.001543 0.001712
психология 0.000772 0.000519
образование 0.008488 9.1e-05
социально 0.001543 0.001481
философский 0.000772 0.000535
наука 0.006944 7.4e-05
массовый 0.000772 0.000487
высокий 0.005401 0.00144
школа 0.007716 8.3e-05
журналистика 0.000772 4.2e-05
медиакоммуникация 0.000772 0.000831
управление 0.002315 2.5e-05
экономика 0.000772 0.0004
финансы 0.000772 0.000622
государственный 0.005401 0.000608
муниципальный 0.000772 0.000785
бизнес 0.000772 0.000346
общеуниверситетский 0.000772 0.000808
кафедра 0.000772 4.2e-05
физический 0.000772 0.000321
воспитание 0.000772 0.000719
спорт 0.000772 0.000503
физика 0.001543 6.7e-05
информационный 0.001543 0.000642
интеллектуальный 0.000772 9.6e-05
система 0.000772 8e-06
вычислительный 0.000772 0.000503
математика 0.001543 6.7e-05
механика 0.000772 0.000414
н 0.006944 0.003474
и 0.009259 0.005482
лобачевский 0.003858 0.003923
инженерный 0.000772 0.000373
повышение 0.000772 6.9e-05
квалификация 0.000772 9.6e-05
