word tf tf_idf
документы\об 0.000593 0.002693
университет 0.020154 0.000216
казанский 0.011855 0.011712
приволжский 0.010077 0.011179
федеральный 0.016598 0.011861
институт 0.020747 0.000446
геология 0.001186 0.000955
нефтегазовый 0.000593 0.000603
технология 0.002371 0.000567
фундаментальный 0.000593 0.000103
медицина 0.002964 0.002118
биология 0.001186 0.000635
экология 0.000593 0.000411
природопользование 0.000593 0.000569
химический 0.000593 0.000297
а 0.000593 0.000286
м 0.000593 0.000398
бутлеров 0.000593 0.000621
междисциплинарный 0.000593 0.000118
центр 0.007706 0.000166
аналитический 0.000593 0.000569
микроскопия 0.000593 0.000621
научно 0.003557 0.000486
образовательный 0.026675 0.000285
фармацевтика 0.000593 0.000603
юридический 0.001186 0.000748
факультет 0.002371 0.001271
международный 0.001778 0.000602
отношение 0.001186 0.000679
филология 0.000593 0.000478
межкультурный 0.000593 0.000603
коммуникация 0.001186 0.000593
лев 0.000593 0.000639
толстой 0.000593 0.000658
психология 0.000593 0.000398
образование 0.017783 0.00019
социально 0.001186 0.001138
философский 0.000593 0.000411
наука 0.002964 3.2e-05
массовый 0.000593 0.000374
высокий 0.014226 0.003793
школа 0.004149 4.4e-05
журналистика 0.000593 3.2e-05
медиакоммуникация 0.000593 0.000639
управление 0.001778 1.9e-05
экономика 0.000593 0.000307
финансы 0.000593 0.000478
государственный 0.008892 0.001
муниципальный 0.000593 0.000603
бизнес 0.000593 0.000266
общеуниверситетский 0.000593 0.000621
кафедра 0.001186 6.5e-05
физический 0.000593 0.000247
воспитание 0.000593 0.000553
спорт 0.000593 0.000386
физика 0.001186 5.2e-05
информационный 0.001186 0.000493
интеллектуальный 0.000593 7.4e-05
система 0.001186 1.3e-05
вычислительный 0.000593 0.000386
математика 0.001186 5.2e-05
механика 0.000593 0.000318
н 0.002964 0.001483
и 0.002964 0.001755
лобачевский 0.002964 0.003014
инженерный 0.000593 0.000286
повышение 0.000593 5.3e-05
квалификация 0.000593 7.4e-05
подготовительный 0.000593 0.000537
иностранный 0.00652 0.000211
учиться 0.000593 0.00045
непрерывный 0.000593 0.000639
it 0.000593 1.9e-05
лицей 0.003557 0.003039
интернат 0.001186 0.001277
кфу 0.03853 0.039182
имя 0.001778 0.001087
набережночелнинский 0.005335 0.005585
елабужский 0.005928 0.006205
вход 0.001186 3.8e-05
сайт 0.001186 2.5e-05
ректор 0.001778 0.00055
студент 0.003557 0.000235
абитуриент 0.001186 7.8e-05
сотрудник 0.001778 0.000355
выпускник 0.001186 9.2e-05
карьера 0.000593 0.000398
музей 0.001186 0.000873
библиотека 0.001186 0.000657
газета 0.001186 0.001138
univer 0.000593 0.000603
tv 0.000593 0.000603
darelfonyn 0.000593 0.000639
english 0.000593 0.000424
español 0.000593 0.000639
中文 0.000593 0.000411
о 0.011855 0.001765
миссия 0.001186 0.001277
структура 0.001186 0.000772
документ 0.008892 0.005613
безопасность 0.001186 5.2e-05
история 0.001186 9.2e-05
стратегия 0.001186 0.000822
развитие 0.002371 0.000103
цифра 0.001186 0.000955
факт 0.001186 0.000984
отчёт 0.002964 0.00225
интернет 0.001186 0.000748
приёмный 0.001186 9.2e-05
закупка 0.001186 0.001138
достижение 0.001186 6.5e-05
карта 0.001778 0.000158
объект 0.001778 0.001391
телефонный 0.001778 0.001519
справочник 0.001778 0.000332
обучаться 0.002371 0.001594
корпоративный 0.001778 5.8e-05
компетенция 0.001186 3.8e-05
раскрытие 0.001186 0.001206
информация 0.002964 6.4e-05
минюст 0.001186 0.001241
россия 0.007113 0.000389
рассмотрение 0.001186 0.001138
обращение 0.001186 0.000221
гражданин 0.005928 0.000192
организация 0.011855 0.001475
национальный 0.002371 0.000382
проект 0.003557 7.6e-05
основной 0.001778 0.000712
подразделение 0.000593 1.9e-05
филиал 0.01719 0.011553
нормативный 0.002371 0.002148
правовой 0.000593 0.000492
обеспечение 0.001186 0.000927
деятельность 0.005335 0.000413
дистанционный 0.001186 2.5e-05
обучение 0.004742 5.1e-05
список 0.000593 0.000362
кандидатский 0.000593 0.000586
диссертация 0.000593 0.000464
аспирант 0.000593 5.3e-05
предполагать 0.000593 0.000603
научный 0.004742 0.000102
руководитель 0.000593 0.000478
электронный 0.001778 0.00074
контингент 0.000593 0.000586
вакантный 0.000593 0.000603
место 0.001186 1.3e-05
стипендия 0.000593 0.000411
расписание 0.000593 0.000506
журнал 0.000593 4.6e-05
успеваемость 0.000593 0.000603
независимый 0.000593 0.000586
оценка 0.000593 0.000362
качество 0.000593 0.000297
практика 0.000593 0.000307
вакансия 0.001186 0.000237
работодатель 0.000593 0.00045
стажировка 0.001186 0.000822
рубеж 0.001186 0.001105
дополнительный 0.008299 0.004007
довузовский 0.000593 0.000553
олимпиада 0.000593 3.9e-05
ассоциация 0.000593 0.000603
глобальный 0.000593 0.000437
магистратура 0.000593 3.9e-05
исследовательский 0.001186 0.000162
инновационный 0.000593 0.000329
аспирантура 0.001186 2.5e-05
докторантура 0.000593 0.000621
отдел 0.001186 2.5e-05
аттестация 0.000593 0.000437
педагогический 0.000593 0.000318
кадр 0.000593 9.6e-05
патентный 0.000593 0.000586
лицензионный 0.000593 0.000603
издание 0.000593 0.000437
конференция 0.000593 4.6e-05
молодой 0.000593 0.000307
учёный 0.001186 6.5e-05
специалист 0.000593 0.000374
работа 0.000593 2.6e-05
нирс 0.000593 0.000621
мировой 0.000593 0.000424
уровень 0.000593 0.000362
регуляторный 0.000593 0.000621
геномик 0.000593 0.000621
полигон 0.000593 0.000464
карбон 0.000593 0.000621
поволжье 0.000593 0.000621
конкурс 0.000593 5.3e-05
грант 0.000593 5.3e-05
цкп 0.000593 0.000586
уна 0.000593 0.000621
крупный 0.000593 0.000478
здравоохранение 0.001186 0.001171
мера 0.000593 0.000111
предупреждение 0.000593 0.000603
коронавирус 0.000593 6e-05
исследование 0.000593 1.9e-05
университетский 0.001186 0.000873
клиника 0.000593 0.000603
ординатура 0.000593 0.000586
клинический 0.001186 0.001171
прецизионный 0.000593 0.000621
регенеративный 0.000593 0.000586
профилактический 0.000593 0.000603
симуляционный 0.000593 0.000621
аккредитационный 0.000593 0.000621
экспериментальный 0.000593 0.000103
стоматологический 0.000593 0.000621
фантомный 0.000593 0.000621
класс 0.002964 0.000916
инжиниринговый 0.000593 0.000569
медицинский 0.001778 0.001019
симулятор 0.000593 0.000586
департамент 0.000593 0.000118
внешний 0.000593 0.000521
связь 0.001186 0.000384
сотрудничество 0.000593 0.000256
приглашение 0.000593 0.000621
миграционный 0.000593 0.000569
сопровождение 0.000593 0.000111
признание 0.001186 0.001206
адаптация 0.000593 0.000478
шаблон 0.000593 0.000639
студенческий 0.000593 0.00045
кружок 0.000593 0.000658
полимирие 0.000593 0.000658
общество 0.000593 0.000437
календарь 0.000593 0.000411
событие 0.000593 0.000318
общественный 0.000593 0.000362
представитель 0.000593 8.8e-05
сми 0.000593 6e-05
социальный 0.000593 1.3e-05
инфраструктура 0.000593 0.00034
культурный 0.000593 0.000437
наследие 0.000593 0.000621
дирекция 0.000593 0.000586
спортивный 0.000593 0.000437
программа 0.008299 8.9e-05
оздоровление 0.000593 0.000621
работник 0.000593 0.000329
полезный 0.000593 0.000464
ссылка 0.000593 2.6e-05
локальный 0.001186 0.001138
этический 0.000593 0.000621
комитет 0.000593 0.000537
десятилетие 0.000593 0.000553
приоритет 0.000593 0.000256
2030 0.000593 0.000286
главный 0.000593 2.6e-05
\ 0.000593 0.000621
утверждение 0.005335 0.009791
должность 0.001186 0.001669
распоряжение 0.001186 0.003478
правительство 0.000593 0.000861
российский 0.001186 0.000702
федерация 0.000593 0.000639
19 0.000593 0.000492
август 0.001778 0.004381
2022 0.003557 0.003723
г 0.007706 0.002495
№ 0.007706 0.010521
2325 0.000593 0.002693
р 0.000593 0.001173
автоономного 0.000593 0.002693
учреждение 0.004742 0.008703
в 0.001186 0.000148
вид 0.000593 0.000351
копия 0.002964 0.009357
приказ 0.010077 0.019189
президент 0.000593 0.000762
форма 0.005335 0.002395
договор 0.011263 0.021447
среднее 0.000593 0.00154
профессиональный 0.002371 0.001747
устать 0.004742 0.014971
фгаоу 0.000593 0.001391
минобрнауки 0.004742 0.007838
14 0.001186 0.001138
февраль 0.001186 0.001043
2020 0.004149 0.005841
229 0.000593 0.001871
внесение 0.003557 0.011228
изменение 0.005928 0.007395
автономный 0.004149 0.008902
26 0.001778 0.002031
262 0.000593 0.002042
29 0.000593 0.000697
декабрь 0.000593 0.001272
2021 0.001186 0.001669
1577 0.000593 0.002693
июль 0.001186 0.002781
682 0.000593 0.002693
утвердить 0.000593 0.001739
25 0.000593 0.000553
год 0.002371 0.000442
812 0.000593 0.002693
лист 0.002964 0.008155
запись 0.003557 0.007969
егрюла 0.003557 0.016159
8 0.001186 0.001105
сентябрь 0.000593 0.001272
внести 0.002371 0.007485
учредительный 0.002371 0.010772
17 0.000593 0.000424
21 0.000593 0.000386
март 0.001186 0.001241
23 0.000593 0.000437
3 0.000593 0.000374
лицензия 0.001186 0.003478
осуществление 0.001186 0.003478
приложение 0.002964 0.004899
11 0.000593 0.000506
12 0.001186 0.000927
фс 0.000593 0.002693
16 0.001186 0.001013
01 0.001186 0.000635
001485 0.000593 0.002693
свидетельство 0.002371 0.006159
аккредитация 0.002964 0.002183
общий 0.000593 0.000266
прохождение 0.000593 0.001173
продление 0.000593 0.001739
акт 0.001778 0.004893
предусмотренный 0.000593 0.002693
часть 0.000593 0.000256
2 0.000593 0.000297
статья 0.000593 0.000888
30 0.001186 0.000748
настоящий 0.000593 0.00122
закон 0.000593 0.001014
правило 0.002371 0.003338
внутренний 0.001778 0.00366
распорядок 0.001186 0.005386
приём 0.001186 0.000401
регламент 0.000593 0.001739
перевод 0.000593 0.00034
восстановление 0.000593 0.000386
отчисление 0.000593 0.002042
положение 0.002371 0.004055
0 0.000593 0.000603
1 0.001778 0.001019
67 0.000593 0.000386
06 0.001778 0.001658
50 0.000593 0.001173
15 0.000593 0.00045
январь 0.000593 0.000888
2015 0.001186 0.00244
порядок 0.001778 0.002583
оформление 0.001186 0.002258
возникновение 0.000593 0.001173
приостановление 0.000593 0.002693
прекращение 0.000593 0.002693
коллективный 0.001186 0.000474
соглашение 0.003557 0.004856
администрация 0.000593 0.00146
02 0.000593 0.000307
04 0.000593 0.000861
кодекс 0.000593 0.002693
результат 0.000593 0.000276
самообследование 0.002964 0.013466
за 0.004742 0.006887
2016г 0.001186 0.004564
головной 0.004742 0.013913
город 0.005928 0.010496
чистополь 0.004742 0.013913
2015г 0.001186 0.005386
2014г 0.001778 0.008079
2013г 0.001186 0.005386
зеленодольск 0.001186 0.003743
показатель 0.001186 0.002543
согласно 0.000593 0.001739
462 0.000593 0.002282
2013 0.001186 0.002781
проведение 0.001778 0.001195
1324 0.000593 0.002693
10 0.000593 0.000219
подлежать 0.000593 0.002282
письмо 0.000593 0.001739
ак 0.000593 0.001871
634 0.000593 0.002282
05 0.000593 0.000861
20 0.000593 0.000362
09 0.000593 0.000586
2014 0.000593 0.00154
оказание 0.008892 0.021907
платный 0.01067 0.015021
услуга 0.01067 0.025032
число 0.001186 0.001277
образец 0.002964 0.005439
основный 0.002964 0.004899
общеобразовательный 0.001778 0.003985
реализовать 0.001778 0.00089
сетевой 0.002371 0.004198
стоимость 0.000593 0.000917
каждый 0.000593 0.000398
также 0.001778 0.001757
типовой 0.002371 0.009129
утратить 0.000593 0.002693
сила 0.000593 0.00122
некоторый 0.000593 0.002042
организационнораспорядительный 0.000593 0.002693
совместно 0.000593 0.001129
узбекистан 0.001186 0.002176
мирзо 0.000593 0.002693
улугбек 0.000593 0.002693
реализация 0.000593 0.00098
дать 0.000593 0.000677
джизак 0.000593 0.002042
республика 0.000593 0.000861
03 0.000593 0.000329
618 0.000593 0.002693
07 0.001186 0.001074
соглашень 0.000593 0.002693
случай 0.000593 0.001328
пао 0.000593 0.001739
сбербанк 0.000593 0.001272
кредит 0.000593 0.001272
поддержка 0.001186 0.000162
ит 0.000593 0.000888
квитанция 0.000593 0.002042
